ruleID,original,trained,train_hit_count
53170,0.1758485,0.1758485,0
53314,0.0631666,-0.0017394,0
53436,0.3273268,0.7853012,0
53444,0.2331262,0.0002803,0
53518,0.1886762,0.0028149,0
53557,0.0704995,-0.0003071,0
53726,0.1223217,-0.000213,0
53738,0.0516949,0.0516949,0
53838,0.0706225,5.12e-05,0
53855,0.0669983,0.0669983,0
53978,0.1834498,-0.1085056,0
54106,0.2168725,0.2168725,0
54143,0.1634918,-0.0009974,0
54370,0.0547039,-0.0004309,0
54380,0.0499376,-8.7e-06,0
54426,0.2062842,0.2062842,0
54547,0.0782301,1.9e-06,0
54571,0.2062842,0.2062842,0
54728,0.077363,0.077363,0
54909,0.0626429,-0.0,0
54930,0.1030508,0.1030508,0
55040,0.0706225,-1e-07,0
55146,0.080522,0.080522,0
55178,0.1908854,-0.0036468,0
55193,0.191273,-0.0007015,0
55435,0.2623469,0.2621829,0
55475,0.1883109,0.1883109,0
55493,0.1820367,0.1820367,0
55517,0.1637447,-0.0006566,0
55527,0.1446117,-0.0010168,0
55595,0.0998752,0.0004059,0
55626,0.4780914,0.8531821,0
55806,0.2685431,0.5641251,0
55834,0.067548,0.067548,0
55853,0.1369918,0.1369918,0
55863,0.0740695,8.8e-06,0
55965,0.0864945,-9.07e-05,0
56002,0.1819686,0.1819686,0
56009,0.0740695,0.0740695,0
56024,0.1192393,-2.06e-05,0
56060,0.2315811,0.1252062,0
56175,0.0516949,0.0516949,0
56205,0.0669983,1.4e-05,0
56235,0.1864273,0.2128312,0
56586,0.0905357,0.0905357,0
56603,0.0547039,0.0547039,0
56657,0.1505115,-0.0013518,0
56664,0.077363,0.077363,0
56718,0.1535738,-0.0024245,0
56787,0.0523424,0.0523424,0
56872,0.080522,5.2e-06,0
57076,0.1883109,0.1883109,0
57194,0.16265,0.0562799,0
57206,0.0706225,0.0706225,0
57265,0.150075,-0.0001165,0
57347,0.1688701,0.1375114,0
57454,0.0547039,-1e-07,0
57617,0.4264014,0.9815965,0
57686,0.1302214,0.1302214,0
57780,0.1369306,0.1369306,0
57802,0.2992528,0.3035911,0
57873,0.147442,0.0591945,0
57912,0.2012109,0.1525868,0
57986,0.232147,0.1862033,0
58033,0.0864945,0.0005331,0
58058,0.059087,0.059087,0
58175,0.1883109,0.1883109,0
58285,0.1096323,-2.61e-05,0
58429,0.0499376,2e-07,0
58563,0.0891313,0.0009682,0
58616,0.25,0.4394209,0
58647,0.1601709,0.1601709,0
58664,0.0499376,0.0499376,0
58670,0.059087,1.2e-06,0
58721,0.1192393,1.63e-05,0
58874,0.2338536,0.2338536,0
58883,0.1136206,2e-07,0
58935,0.2160247,0.0023443,0
58981,0.0920804,0.0920804,0
59035,0.225877,0.1162578,0
59086,0.0740695,-0.0,0
59173,0.2948839,0.2486732,0
59255,0.0669983,0.0669983,0
59341,0.1799685,2.1e-05,0
59369,0.4605662,1.0046909,0
59442,0.1653595,0.1254567,0
59447,0.1967478,0.0018108,0
59493,0.3611576,0.2521752,0
59784,0.0699797,-0.0,0
59914,0.1160445,0.0019619,0
59946,0.1023417,-0.0,0
60028,0.10475,0.10475,0
60052,0.0669983,0.0019872,0
60094,0.0744229,0.0744229,0
60234,0.091747,0.091747,0
60247,0.1730321,-0.0059624,0
60270,0.1924501,0.120179,0
60392,0.1939959,0.1997363,0
60519,0.1883109,0.1883109,0
60549,0.0833556,0.0833556,0
60611,0.0921878,3e-07,0
60672,0.2865509,0.2531317,0
60676,0.2540002,-0.1278403,0
60725,0.0499376,-0.0018217,0
60807,0.1883109,0.1883109,0
60842,0.0971286,-0.0,0
60913,0.0499376,2.7e-06,0
60979,0.1353684,-0.0002838,0
61013,0.0634681,0.0634681,0
61056,0.2615581,0.2615581,0
61156,0.1122619,0.1122619,0
61171,0.4571162,0.7987642,0
61242,0.1256893,-2.03e-05,0
61288,0.2371708,0.1402674,0
61319,0.2171861,0.1932464,0
61418,0.0846162,0.1170386,0
61435,0.0835616,-0.0004619,0
61447,0.1,-0.0,0
61537,0.1155934,0.1155934,0
61618,0.1297498,0.3203797,0
61782,0.4629101,1.1191567,0
61874,0.0723338,-2e-07,0
62056,0.1084652,0.5160115,0
62108,0.1005038,0.1005038,0
62130,0.0579284,0.0579284,0
62206,0.0499376,0.0499376,0
62247,0.2265384,-0.1671399,0
62306,0.0706812,0.0706812,0
62328,0.2047344,0.0924267,0
62346,0.2199707,0.3774375,0
62382,0.1883109,0.1883109,0
62536,0.2125119,0.1644327,0
62577,0.0693561,0.0693561,0
62595,0.2375955,-0.1108541,0
62624,0.1961161,0.145901,0
62634,0.0835616,0.0835616,0
62705,0.0702247,0.0702247,0
62733,0.1550434,0.0009304,0
62895,0.0499376,0.0499376,0
62900,0.1425665,-0.000456,0
62902,0.1005038,0.1005038,0
63277,0.475191,0.6608896,0
63305,0.0672103,0.0672103,0
63419,0.1282921,0.0918229,0
63423,0.1698416,-0.0911176,0
63448,0.0998752,-6.7e-06,0
63491,0.261712,0.261712,0
63540,0.0631698,0.0,0
63688,0.4225771,1.1021794,0
63695,0.0740695,-1.42e-05,0
63703,0.0808716,-0.0001362,0
63722,0.0704645,0.0,0
63744,0.2532525,0.2532525,0
64048,0.3450328,0.8682722,0
64112,0.0499376,6.67e-05,0
64194,0.067548,0.067548,0
64241,0.0761111,-3e-07,0
64328,0.0690889,-8.71e-05,0
64400,0.0631666,0.0004245,0
64422,0.1295319,0.1295319,0
64509,0.1116639,0.1116639,0
64539,0.1563295,-3.6e-06,0
64628,0.080522,6.3e-06,0
64798,0.2073903,0.3756405,0
65054,0.2228125,0.2228125,0
65134,0.076676,0.076676,0
65271,0.1188457,-0.0020786,0
65381,0.2447044,0.1980349,0
65432,0.1566891,0.6685185,0
65592,0.1889822,0.0871942,0
65601,0.1253925,-0.0004735,0
65626,0.261712,0.261712,0
65686,0.409878,0.531795,0
65693,0.3110855,0.502475,0
65766,0.1291561,-2.45e-05,0
65830,0.1650374,-0.0913097,0
65890,0.0824786,0.0824786,0
65909,0.3409972,0.6973863,0
65945,0.0835616,1.5e-06,0
65951,0.1587768,-0.0016872,0
65957,0.1116639,0.201809,0
65977,0.0631666,0.0631666,0
65983,0.1429996,0.1429996,0
66140,0.133038,0.133038,0
66161,0.0626429,-0.0,0
66304,0.2409658,0.2039006,0
66315,0.07719,-0.0,0
66461,0.1819686,0.1819686,0
66543,0.0828011,0.0002385,0
66571,0.1179096,-0.0004378,0
66670,0.265165,0.265165,0
66677,0.313625,0.4208519,0
66725,0.0631666,0.0631666,0
66777,0.094585,0.0032604,0
66801,0.32323,0.0751526,0
66864,0.3829708,0.5986298,0
66883,0.2519763,0.6047187,0
66970,0.3572948,0.7394201,0
67071,0.0723338,-0.0019448,0
67123,0.0824786,0.0824786,0
67133,0.2228125,0.2228125,0
67357,0.1753255,0.2131416,0
67465,0.2318694,-0.0036559,0
67512,0.5773503,0.8859476,0
67709,0.0669983,0.0002279,0
67903,0.169701,0.0008305,0
67911,0.10475,0.10475,0
68022,0.0499376,-0.0011662,0
68034,0.1263333,0.1263333,0
68039,0.0641941,0.07571,0
68046,0.2236068,-4.4e-06,0
68047,0.2896048,0.0001933,0
68071,0.1185738,0.0007714,0
68092,0.1906172,-0.1645684,0
68104,0.2192645,0.2263725,0
68105,0.1268298,0.0871849,0
68285,0.0893311,0.0893311,0
68321,0.135845,0.135845,0
68455,0.1192393,-0.0824763,0
68480,0.059087,0.059087,0
68491,0.1972575,0.0634554,0
68626,0.186339,0.3293749,0
68639,0.0914396,-0.0003104,0
68732,0.0937958,4.56e-05,0
68738,0.0547039,-7.2e-05,0
68795,0.0740695,-1.07e-05,0
68834,0.0706225,0.0706225,0
68855,0.0723338,-1.1e-06,0
68874,0.1138753,-0.0,0
68912,0.1829557,0.1607753,0
68924,0.0937958,0.0001553,0
69008,0.2245444,-0.2222586,0
69031,0.1094078,-0.1397234,0
69159,0.2300895,0.318732,0
69244,0.0995448,0.6114957,0
69277,0.766965,1.53179,0
69356,0.0833556,0.0833556,0
69382,0.1083061,3.63e-05,0
69385,0.1929207,-0.1064569,0
69397,0.1728496,0.0008751,0
69403,0.0499376,0.0499376,0
69480,0.0499376,7.11e-05,0
69896,0.1001671,-0.0027684,0
69904,0.1045677,0.0006087,0
70105,0.1186782,0.1186782,0
70203,0.09475,-0.0003662,0
70207,0.2338536,0.2338536,0
70230,0.1575634,0.0021181,0
70244,0.1883109,0.1883109,0
70246,0.1783921,0.0909517,0
70274,0.172989,0.1909346,0
70390,0.0828011,3.2e-06,0
70449,0.0749111,-0.001368,0
70523,0.1299946,0.0002408,0
70530,0.1680054,0.0005395,0
70640,0.5452498,1.3282118,0
70669,0.1256893,0.0007399,0
70725,0.1113076,0.1113076,0
70786,0.25,0.3655647,0
70822,0.0676621,3.93e-05,0
70901,0.2,0.4861736,0
71001,0.1608169,-0.001262,0
71206,0.0547039,3e-07,0
71297,0.1257665,-0.0855738,0
71437,0.1712469,7.52e-05,0
71455,0.3634219,0.6518086,0
71512,0.2222222,0.1705879,0
71580,0.1266263,0.1266263,0
71586,0.1449428,0.0001575,0
71694,0.1023417,0.0001367,0
71748,0.1799685,0.000247,0
71773,0.0772667,-0.0005574,0
71809,0.0571849,6.57e-05,0
71822,0.1558573,-0.0003749,0
71902,0.2424708,0.2424708,0
72085,0.0714286,-0.6511476,0
72094,0.0547039,0.0547039,0
72098,0.1835177,7.1e-06,0
72152,0.2922365,0.1107537,0
72198,0.0824786,0.0824786,0
72291,0.06689,0.06689,0
72314,0.0547039,4.4e-06,0
72445,0.059087,-7.98e-05,0
72497,0.091747,0.091747,0
72548,0.0547039,-8.4e-06,0
72644,0.0893311,0.0893311,0
72796,0.06689,0.06689,0
72877,0.0547039,-0.0009625,0
72884,0.103578,0.103578,0
72891,0.0499376,-0.0003033,0
73039,0.2454403,0.4693529,0
73146,0.16265,0.0661221,0
73151,0.0864945,-0.0,0
73196,0.4537426,0.9913331,0
73233,0.0499376,-0.0,0
73392,0.1168811,0.1168811,0
73472,0.0706225,0.0706225,0
73642,0.1083061,-0.0,0
73670,0.2724878,0.2827542,0
73704,0.0797769,-2.8e-05,0
73764,0.1883109,0.1883109,0
73766,0.2581989,0.4256434,0
73775,0.07719,9e-07,0
73785,0.2731792,0.2510751,0
73808,0.1807754,0.5172147,0
73825,0.3223292,0.8338836,0
73831,0.1993366,0.1993366,0
73852,0.1939959,-0.1604645,0
74046,0.1248916,-0.074903,0
74151,0.0856235,-0.0002141,0
74307,0.10475,0.10475,0
74331,0.1049109,-0.0003189,0
74379,0.5619515,1.266929,0
74424,0.16265,5.51e-05,0
74430,0.0706225,0.0706225,0
74491,0.2898855,0.513012,0
74601,0.0516949,0.0516949,0
74617,0.1091631,3.06e-05,0
74693,0.1686869,-0.0643967,0
74712,0.0696545,2.9e-06,0
75053,0.1425665,-3.41e-05,0
75102,0.0740695,1.1e-06,0
75276,0.2057378,0.234969,0
75325,0.3015113,0.3579456,0
75331,0.2803486,0.3691669,0
75348,0.0676621,-0.0007096,0
75353,0.6055301,0.1446861,0
75362,0.091747,0.091747,0
75407,0.3086067,1.0769025,0
75585,0.5443311,0.656702,0
75707,0.1412449,0.0158173,0
75741,0.0835616,4e-07,0
75813,0.0864945,0.0864945,0
75818,0.1696378,-0.180666,0
75891,0.2309401,0.2753009,0
76062,0.2062842,0.2062842,0
76089,0.1085565,0.1085565,0
76109,0.059087,-9.6e-06,0
76136,0.0893311,0.0006353,0
76236,0.0547039,0.0547039,0
76244,0.0704645,-3.51e-05,0
76258,0.2246793,-0.1819148,0
76283,0.1228848,0.1228848,0
76397,0.1243437,0.212751,0
76415,0.113258,0.113258,0
76571,0.1781742,0.4552917,0
76575,0.2284161,0.269709,0
76595,0.0547039,0.0,0
76666,0.3023208,0.9857784,0
76701,0.0938876,0.0002472,0
76841,0.0532548,-0.563582,0
76871,0.080522,0.080522,0
76892,0.091747,0.091747,0
76962,0.1781742,0.280662,0
77032,0.0971286,1.07e-05,0
77086,0.2656845,0.0657958,0
77174,0.0645228,0.0645228,0
77304,0.5619515,1.2420599,0
77309,0.169701,5e-07,0
77402,0.0731077,0.0731077,0
77454,0.16265,-0.0022961,0
77661,0.0920804,-5.4e-05,0
77729,0.0523424,0.0523424,0
77762,0.0547039,0.0547039,0
77839,0.0499376,0.2408642,0
77896,0.0704995,3.78e-05,0
77972,0.0828011,-0.0002161,0
78204,0.1543799,-0.0006812,0
78265,0.1023417,0.1023417,0
78420,0.1261423,0.0025661,0
78524,0.0669983,0.0669983,0
78580,0.2411972,0.2493652,0
78656,0.2078699,-0.0002731,0
78765,0.0631666,0.0631666,0
79016,0.0571849,-0.0006146,0
79036,0.2228125,0.2228125,0
79081,0.2228125,0.2228125,0
79199,0.0631666,0.0631666,0
79249,0.0891756,0.0002747,0
79370,0.0920804,0.0920804,0
79378,0.2915823,0.5201374,0
79429,0.1085565,0.1085565,0
79461,0.1753255,0.1594994,0
79788,0.080522,-4.5e-06,0
79843,0.2159602,0.2159602,0
79851,0.077363,4.48e-05,0
79866,0.209274,0.9964256,0
79919,0.119038,0.119038,0
80057,0.1243437,0.2527528,0
80061,0.0800855,0.0800855,0
80257,0.1256893,0.0027184,0
80301,0.1244979,0.1244979,0
80308,0.059087,0.0,0
80374,0.0571849,-3.9e-06,0
80375,0.1652949,0.1652949,0
80469,0.1883109,0.1883109,0
80585,0.1796053,-0.0785412,0
80643,0.077363,0.077363,0
80732,0.059087,0.0,0
80844,0.0547039,0.0547039,0
80897,0.059087,-4.48e-05,0
80997,0.2543735,0.4153109,0
81039,0.1693769,-0.1226224,0
81048,0.0669983,0.0669983,0
81060,0.1031813,0.1031813,0
81106,0.0864945,0.0864945,0
81183,0.0709476,0.0709476,0
81246,0.0631666,0.0001888,0
81275,0.0499376,0.0499376,0
81296,0.1516196,0.887518,0
81309,0.2098877,0.1261869,0
81356,0.3015113,0.6477008,0
81373,0.0895383,0.0895383,0
81385,0.0848466,-0.0003439,0
81435,0.3096618,0.3096618,0
81501,0.1311652,0.44508,0
81576,0.0864945,-1.1e-05,0
81728,0.0699797,-0.000407,0
81783,0.1116639,0.1116639,0
81786,0.1399423,-8.2e-06,0
81817,0.1233253,-0.0001523,0
81855,0.0547039,0.0002587,0
81884,0.225877,0.2081299,0
81889,0.0499376,-3.06e-05,0
81997,0.0740695,4e-07,0
82000,0.0973463,0.0033541,0
82154,0.3360108,0.88442,0
82327,0.0499376,0.0499376,0
82371,0.080522,0.080522,0
82532,0.0499376,-0.0,0
82577,0.0740695,0.0740695,0
82741,0.1226791,-0.000415,0
82742,0.1376685,-4.55e-05,0
82874,0.1131646,0.6952147,0
82877,0.1883109,0.1883109,0
82879,0.1924501,0.2029237,0
82934,0.1558573,-0.0015148,0
82981,0.0706225,0.0706225,0
83041,0.1997505,-0.244203,0
83160,0.1036952,1e-06,0
83236,0.077363,2.3e-05,0
83254,0.0547039,-0.0016744,0
83293,0.1883109,0.1883109,0
83384,0.1075829,0.0001579,0
83442,0.0625699,0.0625699,0
83486,0.2222222,-0.1051964,0
83491,0.0706225,0.0,0
83504,0.0864945,0.0864945,0
83507,0.0638096,0.0885872,0
83566,0.0531344,0.0531344,0
83646,0.0920804,3.7e-06,0
83714,0.0631666,6.1e-06,0
83802,0.1714986,0.0018126,0
83833,0.100772,0.100772,0
83836,0.2795085,0.2795085,0
83935,0.420084,0.9679633,0
83997,0.0834161,2e-07,0
84009,0.1111111,0.1507565,0
84015,0.1924501,0.2116013,0
84062,0.1149783,-0.1580718,0
84064,0.094538,0.0001084,0
84068,0.0740695,-9.7e-06,0
84158,0.1005038,0.1005038,0
84193,0.0547039,0.0547039,0
84246,0.07719,-8.7e-06,0
84293,0.1243437,-5e-06,0
84345,0.0864945,-8.76e-05,0
84367,0.1883109,0.1883109,0
84397,0.0547039,0.0547039,0
84483,0.076676,0.076676,0
84536,0.2421797,-0.1495183,0
84540,0.1883109,0.1883109,0
84550,0.0925631,1e-07,0
84581,0.1106341,-2.6e-06,0
84602,0.1767767,0.0048946,0
84678,0.2358193,-0.1049764,0
84730,0.2459347,-2.83e-05,0
84750,0.1005038,0.1005038,0
84840,0.1819686,0.1819686,0
84872,0.0955274,0.0955274,0
84880,0.1272938,0.2541364,0
84892,0.1245836,0.7150475,0
84905,0.3692745,1.1121018,0
84932,0.5222329,1.0897655,0
84998,0.077363,0.077363,0
85114,0.1404219,0.1404219,0
85120,0.1531058,0.2631342,0
85168,0.1529006,-1.54e-05,0
85199,0.0699797,-0.0006436,0
85201,0.0669983,2e-07,0
85239,0.150471,0.9760209,0
85246,0.091747,0.091747,0
85332,0.0935467,0.1544895,0
85337,0.2132007,0.1835839,0
85454,0.059087,0.0002724,0
85475,0.0827291,0.0827291,0
85493,0.0989541,-0.0001427,0
85505,0.3651484,0.7525498,0
85542,0.0628695,0.0628695,0
85693,0.3040345,0.8317757,0
85777,0.4034733,0.6446484,0
85805,0.0631666,0.0631666,0
85830,0.059087,1.78e-05,0
85846,0.2992528,0.476407,0
85848,0.1030844,0.1030844,0
85853,0.1005038,0.1005038,0
85979,0.0699797,-1e-07,0
85983,0.3651484,0.4772127,0
86017,0.1639565,-0.0050998,0
86027,0.0833747,-7.41e-05,0
86299,0.0835616,0.0835616,0
86400,0.0856968,0.0001574,0
86417,0.1446392,-0.0785752,0
86444,0.2103516,0.11423,0
86593,0.0547039,0.0006654,0
86757,0.0669983,0.0669983,0
86811,0.1683451,-0.0013869,0
86963,0.0864945,-2e-07,0
86980,0.2474358,0.4236834,0
87252,0.4016097,0.4794354,0
87365,0.080522,8.43e-05,0
87408,0.0619324,0.0619324,0
87460,0.0835616,6.2e-06,0
87493,0.2051127,0.1590144,0
87601,0.1605403,0.699807,0
87744,0.1179096,-0.0001259,0
87756,0.0833747,0.0008266,0
87900,0.094538,-1.15e-05,0
87908,0.1883109,0.1883109,0
87939,0.0547039,0.0,0
87948,0.0856235,0.0001388,0
88015,0.0989541,-4.05e-05,0
88061,0.241523,0.1274458,0
88138,0.059087,-0.0033715,0
88268,0.0893311,-0.0558158,0
88336,0.2804491,0.3816349,0
88446,0.1300054,0.1300054,0
88463,0.0833747,1.65e-05,0
88494,0.1583781,0.0006771,0
88600,0.059087,0.059087,0
88633,0.1192393,-2.34e-05,0
88682,0.1085007,-0.0013785,0
88746,0.1558573,0.0020669,0
88930,0.0740695,-0.0003207,0
89060,0.115663,1e-06,0
89077,0.0499376,-3.02e-05,0
89156,0.0740695,0.0740695,0
89157,0.0631666,0.0631666,0
89177,0.0973463,-0.0150852,0
89234,0.0864945,0.0864945,0
89308,0.1825742,-0.0,0
89332,0.0499376,0.0499376,0
89347,0.1223217,-2.29e-05,0
89646,0.1514683,-0.2892378,0
89656,0.2978417,0.8242497,0
89692,0.2556104,0.4158176,0
89707,0.1257665,0.1105396,0
89851,0.4662524,0.9803922,0
89924,0.2085144,-7.75e-05,0
89971,0.0499376,-2.4e-06,0
90075,0.0706225,-0.0007718,0
90114,0.0631666,0.0631666,0
90186,0.080522,-0.0010633,0
90193,0.0547039,-0.0011469,0
90304,0.080522,0.1206236,0
90338,0.0547039,0.0547039,0
90409,0.1171941,-0.0002543,0
90445,0.1530077,-0.00155,0
90486,0.0973463,0.0973463,0
90574,0.0885181,0.0004148,0
90577,0.0843996,0.0843996,0
90614,0.1277753,0.1277753,0
90698,0.0800855,0.0800855,0
90823,0.059087,0.059087,0
90865,0.1434157,0.0,0
90919,0.0669983,-6e-07,0
90927,0.0499376,0.0499376,0
90940,0.077363,0.077363,0
90959,0.0706225,0.0706225,0
90997,0.0864945,0.0864945,0
91011,0.059087,0.0001433,0
91043,0.0872041,0.0872041,0
91150,0.0499376,0.0499376,0
91158,0.3049971,0.7033951,0
91237,0.1634918,-0.1009588,0
91318,0.1136206,-1e-07,0
91363,0.0501759,0.0501759,0
91374,0.1558573,0.0092687,0
91381,0.1378819,6.8e-06,0
91429,0.220863,0.0,0
91516,0.1982629,-0.1042922,0
91588,0.1202657,9.68e-05,0
91594,0.059087,0.059087,0
91622,0.2236068,0.0001124,0
91650,0.0888757,-0.0385334,0
91694,0.0800855,0.0800855,0
91762,0.1339967,0.0109781,0
91796,0.1116639,-0.0716787,0
91891,0.2540002,0.0017111,0
92059,0.076676,0.076676,0
92211,0.4644204,0.8105336,0
92264,0.1841149,0.5808338,0
92293,0.0852684,0.0852684,0
92377,0.1051592,-3.9e-06,0
92392,0.0669983,0.0669983,0
92399,0.4399413,1.1676044,0
92487,0.1799685,0.1799685,0
92538,0.0547039,0.3693208,0
92645,0.1539373,-5.3e-05,0
92786,0.09759,0.09759,0
92820,0.0779918,0.1534973,0
92821,0.2228125,0.2228125,0
93041,0.1369918,0.4924693,0
93335,0.1155934,0.1155934,0
93433,0.260133,0.0705258,0
93486,0.0834161,-8e-06,0
93525,0.1026879,-0.0,0
93570,0.0782301,1.99e-05,0
93579,0.0706225,0.0706225,0
93599,0.0893311,0.023242,0
93620,0.0631666,-4.1e-06,0
93736,0.1402574,0.1402574,0
93765,0.0706225,0.0706225,0
93803,0.261712,0.261712,0
93808,0.0809062,0.0809062,0
93949,0.5773503,1.2213372,0
93999,0.0702247,0.0702247,0
94092,0.1756821,-0.0001998,0
94097,0.1863888,0.1863888,0
94151,0.0669983,0.0002193,0
94234,0.1223217,1.97e-05,0
94252,0.1226479,2.91e-05,0
94375,0.059087,-0.0006055,0
94452,0.1464504,0.5079964,0
94489,0.0628695,0.0628695,0
94490,0.3103164,0.5832186,0
94493,0.091747,0.091747,0
94626,0.1226791,0.0018885,0
94710,0.2103516,2.4e-06,0
94771,0.1572095,-8.1e-06,0
94786,0.2566481,0.1140942,0
94916,0.0920804,8.8e-06,0
94945,0.2702475,0.2794026,0
95035,0.0631666,-2.3e-05,0
95054,0.0706225,0.0012865,0
95064,0.091747,0.091747,0
95071,0.09475,-0.0,0
95074,0.1059431,0.1059431,0
95184,0.0631666,1.3e-06,0
95206,0.077363,0.077363,0
95211,0.225877,6.59e-05,0
95266,0.1819686,0.1819686,0
95346,0.1085565,0.1085565,0
95375,0.1170985,0.000844,0
95565,0.1873955,2.9e-06,0
95760,0.09475,-0.094706,0
95778,0.0835616,0.0835616,0
95903,0.1124199,0.2876723,0
95911,0.1883109,0.1883109,0
95991,0.0706225,0.0706225,0
95996,0.0973463,0.0009227,0
96073,0.16403,0.5218329,0
96090,0.1828792,-1.87e-05,0
96146,0.0499376,-0.0004077,0
96216,0.059087,1e-07,0
96280,0.0586009,-1.5e-06,0
96295,0.3179994,0.8776498,0
96395,0.0782606,0.1424372,0
96498,0.0631666,5.65e-05,0
96515,0.2030692,0.839408,0
96534,0.0706225,-1.8e-06,0
96567,0.1109157,-8.36e-05,0
96722,0.1786474,0.1110852,0
96784,0.1819686,0.1819686,0
96823,0.0740695,-3.34e-05,0
96906,0.1781742,0.2558487,0
96925,0.1805627,0.1805627,0
96981,0.16265,0.184408,0
96992,0.0499376,0.0499376,0
97010,0.0782301,-0.0,0
97150,0.059087,-0.0001295,0
97181,0.091747,0.091747,0
97311,0.2228125,0.2228125,0
97452,0.2540002,0.6171951,0
97473,0.2347725,0.2347725,0
97594,0.1883109,0.1883109,0
97907,0.1160518,0.1160518,0
97976,0.0864945,9.33e-05,0
97978,0.1135924,0.0237323,0
98024,0.2467176,0.1301635,0
98084,0.0731077,0.0731077,0
98101,0.1297186,0.0003332,0
98126,0.0741249,1.7e-06,0
98210,0.0631666,0.0631666,0
98394,0.0731077,0.0731077,0
98451,0.1092174,2e-07,0
98572,0.0687127,-3.64e-05,0
98671,0.0499376,0.0499376,0
98742,0.326164,0.4739611,0
98766,0.2381822,-0.0,0
98808,0.118174,0.118174,0
98823,0.0989541,1.3e-05,0
98895,0.1262109,0.1262109,0
98913,0.1321225,0.0009663,0
98984,0.7844645,1.4388005,0
98994,0.2062842,0.2062842,0
99036,0.0631666,8.8e-06,0
99104,0.1270001,0.0003073,0
99211,0.0938876,-0.0002833,0
99332,0.1625851,-2e-07,0
99385,0.2228125,0.2228125,0
99394,0.1026879,0.0002656,0
99435,0.1149783,0.1404041,0
99556,0.2003342,-0.0866791,0
99592,0.100772,0.100772,0
99643,0.0631666,-4.15e-05,0
99667,0.0872595,-0.4532739,0
99673,0.10727,0.10727,0
99737,0.1160518,0.1160518,0
99816,0.1686088,-0.0022304,0
99833,0.1154701,0.1154701,0
99930,0.2062842,0.2062842,0
99943,0.0940721,0.0940721,0
99964,0.2199707,0.4406997,0
100012,0.0499376,0.0499376,0
100072,0.0547039,0.0002496,0
100151,0.0893311,1.5e-06,0
100221,0.4472136,0.6499273,0
100407,0.0856095,0.0720386,0
100522,0.059087,0.059087,0
100648,0.2311868,0.2311868,0
100716,0.1819686,0.1819686,0
100814,0.1878673,0.002639,0
100816,0.1686088,0.1686088,0
100941,0.1883109,0.1883109,0
101052,0.0893311,4.01e-05,0
101135,0.1007585,0.7136099,0
101259,0.2786932,0.0987085,0
101282,0.0856968,-2.28e-05,0
101349,0.0746245,0.0002908,0
101353,0.0528812,0.0528812,0
101383,0.0834161,6e-07,0
101653,0.1976424,0.1976424,0
101673,0.2862992,0.4141789,0
101675,0.076676,0.076676,0
101916,0.1982629,-0.000952,0
101956,0.080522,9.4e-06,0
101966,0.0499376,0.0,0
101977,0.1223217,0.0014328,0
102005,0.091747,0.091747,0
102013,0.1714986,0.0001869,0
102025,0.0669983,-6.55e-05,0
102030,0.1297186,4.2e-06,0
102140,0.1321225,0.2303755,0
102154,0.1538048,0.1534514,0
102234,0.2165063,0.2165063,0
102317,0.1084362,0.1084362,0
102376,0.0631666,0.0631666,0
102395,0.2236068,0.0921389,0
102411,0.0653895,0.0653895,0
102449,0.0704995,-0.0007462,0
102456,0.2029199,0.0013007,0
102501,0.0631666,-0.0004324,0
102548,0.1116639,0.1116639,0
102633,0.076676,0.076676,0
102691,0.1534432,-0.0,0
102778,0.3108676,0.6051789,0
102849,0.0740695,-9e-07,0
102915,0.170664,-0.0055582,0
102922,0.1800526,0.6009212,0
102947,0.0499376,0.0499376,0
103267,0.0835616,0.0034237,0
103335,0.1732507,0.0014273,0
103344,0.0886659,-5.47e-05,0
103370,0.0973585,-5e-07,0
103373,0.2103516,0.062439,0
103439,0.0499376,-2.2e-05,0
103463,0.0835616,7.92e-05,0
103475,0.0499376,0.0060515,0
103480,0.0973463,0.1047387,0
103482,0.09475,-2e-07,0
103602,0.2062842,0.2062842,0
103632,0.1005038,0.1005038,0
103679,0.059087,0.059087,0
103701,0.1883109,0.1883109,0
103748,0.16265,0.1902383,0
103815,0.5773503,1.126305,0
103834,0.0631666,0.0631666,0
103835,0.0782301,-1.9e-06,0
103959,0.0833556,0.0833556,0
103970,0.2338536,0.2338536,0
104079,0.0973463,0.0973463,0
104193,0.3600411,0.4817067,0
104365,0.0702247,0.0702247,0
104477,0.0704995,1e-07,0
104480,0.1883109,0.1883109,0
104649,0.0920804,-1.15e-05,0
104685,0.0547039,0.0547039,0
104747,0.0547039,0.001136,0
104848,0.0547039,0.0547039,0
104965,0.0740695,-0.0001929,0
104967,0.0611663,0.0611663,0
104968,0.16265,0.2599814,0
105058,0.130904,-6e-07,0
105066,0.1531679,-0.0024328,0
105121,0.1993366,0.1993366,0
105139,0.1327772,1.7e-05,0
105252,0.1223217,0.1223217,0
105347,0.0906597,0.0906597,0
105349,0.1886762,-0.1078533,0
105463,0.1339967,0.1339967,0
105580,0.0891756,-6.43e-05,0
105677,0.0547039,0.0547039,0
105702,0.0706225,0.0706225,0
105844,0.0856968,-0.0,0
105919,0.25,0.25,0
105943,0.0499376,0.0499376,0
106179,0.0547039,0.0001147,0
106183,0.4016097,0.6046672,0
106197,0.3096618,0.3096618,0
106258,0.1730044,0.1730044,0
106446,0.186339,0.1792149,0
