ruleID,original,trained,train_hit_count
52611,0.0499376,-4.7e-06,0
52696,0.321208,0.6179748,0
52711,0.1301889,0.1758072,0
52905,0.0547039,0.0547039,0
52914,0.1828017,0.0008661,0
52971,0.0971286,-1.6e-06,0
53041,0.0749111,0.0006422,0
53083,0.2672612,0.0742542,0
53100,0.0776363,0.0776363,0
53169,0.1243437,2.3e-06,0
53170,0.1758485,0.1758485,0
53314,0.0631666,2e-06,0
53436,0.3273268,0.6945207,0
53444,0.2331262,-0.0005314,0
53518,0.1886762,0.0001072,0
53557,0.0704995,-9e-07,0
53726,0.1223217,-7e-07,0
53738,0.0516949,0.0516949,0
53838,0.0706225,-0.0001172,0
53855,0.0669983,0.0669983,0
53978,0.1834498,2e-05,0
54106,0.2168725,0.2168725,0
54143,0.1634918,-1.82e-05,0
54370,0.0547039,1.1e-06,0
54380,0.0499376,1.3e-06,0
54426,0.2062842,0.2062842,0
54547,0.0782301,-9.8e-06,0
54571,0.2062842,0.2062842,0
54728,0.077363,0.077363,0
54909,0.0626429,2.9e-06,0
54930,0.1030508,0.1030508,0
55040,0.0706225,1.1e-06,0
55146,0.080522,0.080522,0
55178,0.1908854,0.0001998,0
55193,0.191273,-3.4e-06,0
55435,0.2623469,0.1331144,0
55475,0.1883109,0.1883109,0
55493,0.1820367,0.1820367,0
55517,0.1637447,8.36e-05,0
55527,0.1446117,2.58e-05,0
55595,0.0998752,6.63e-05,0
55626,0.4780914,0.825128,0
55806,0.2685431,0.4521214,0
55834,0.067548,0.067548,0
55853,0.1369918,0.1369918,0
55863,0.0740695,-2.9e-06,0
55965,0.0864945,-3e-06,0
56002,0.1819686,0.1819686,0
56009,0.0740695,0.0740695,0
56024,0.1192393,-1.22e-05,0
56060,0.2315811,0.0771933,0
56175,0.0516949,0.0516949,0
56205,0.0669983,6.8e-06,0
56235,0.1864273,0.0010964,0
56586,0.0905357,0.0905357,0
56603,0.0547039,0.0547039,0
56657,0.1505115,-2.21e-05,0
56664,0.077363,0.077363,0
56718,0.1535738,1.8e-05,0
56787,0.0523424,0.0523424,0
56872,0.080522,3.5e-06,0
57076,0.1883109,0.1883109,0
57194,0.16265,0.0369994,0
57206,0.0706225,0.0706225,0
57265,0.150075,-1.4e-06,0
57347,0.1688701,0.0003444,0
57454,0.0547039,5e-07,0
57617,0.4264014,0.8825575,0
57686,0.1302214,0.1302214,0
57780,0.1369306,0.1369306,0
57802,0.2992528,0.2487717,0
57873,0.147442,-1.81e-05,0
57912,0.2012109,0.0014349,0
57986,0.232147,0.0828156,0
58033,0.0864945,-4.9e-06,0
58058,0.059087,0.059087,0
58175,0.1883109,0.1883109,0
58285,0.1096323,1.12e-05,0
58429,0.0499376,1.2e-06,0
58563,0.0891313,-1.06e-05,0
58616,0.25,0.4206526,0
58647,0.1601709,0.1601709,0
58664,0.0499376,0.0499376,0
58670,0.059087,-2.3e-06,0
58721,0.1192393,1.18e-05,0
58874,0.2338536,0.2338536,0
58883,0.1136206,6.1e-06,0
58935,0.2160247,-9.27e-05,0
58981,0.0920804,0.0920804,0
59035,0.225877,0.0393161,0
59086,0.0740695,1e-06,0
59173,0.2948839,0.179362,0
59255,0.0669983,0.0669983,0
59341,0.1799685,4.17e-05,0
59369,0.4605662,0.9028347,0
59442,0.1653595,-0.0001955,0
59447,0.1967478,-5.51e-05,0
59493,0.3611576,0.2552907,0
59784,0.0699797,-2.9e-06,0
59914,0.1160445,-6.6e-06,0
59946,0.1023417,2.74e-05,0
60028,0.10475,0.10475,0
60052,0.0669983,0.00035,0
60094,0.0744229,0.0744229,0
60234,0.091747,0.091747,0
60247,0.1730321,4.21e-05,0
60270,0.1924501,-0.0045737,0
60392,0.1939959,0.07215,0
60519,0.1883109,0.1883109,0
60549,0.0833556,0.0833556,0
60611,0.0921878,1e-06,0
60672,0.2865509,0.205045,0
60676,0.2540002,-0.0016556,0
60725,0.0499376,3.7e-06,0
60807,0.1883109,0.1883109,0
60842,0.0971286,3.38e-05,0
60913,0.0499376,-1.7e-06,0
60979,0.1353684,0.0007988,0
61013,0.0634681,0.0634681,0
61056,0.2615581,0.2615581,0
61156,0.1122619,0.1122619,0
61171,0.4571162,0.7622237,0
61242,0.1256893,7.59e-05,0
61288,0.2371708,0.0753488,0
61319,0.2171861,0.0171698,0
61418,0.0846162,-0.0038193,0
61435,0.0835616,-1.22e-05,0
61447,0.1,2.35e-05,0
61537,0.1155934,0.1155934,0
61618,0.1297498,0.2080011,0
61782,0.4629101,1.0124214,0
61874,0.0723338,4.3e-06,0
62056,0.1084652,0.4405815,0
62108,0.1005038,0.1005038,0
62130,0.0579284,0.0579284,0
62206,0.0499376,0.0499376,0
62247,0.2265384,-0.0137802,0
62306,0.0706812,0.0706812,0
62328,0.2047344,0.0068817,0
62346,0.2199707,0.2724891,0
62382,0.1883109,0.1883109,0
62536,0.2125119,0.0644674,0
62577,0.0693561,0.0693561,0
62595,0.2375955,-0.0016405,0
62624,0.1961161,-0.0016076,0
62634,0.0835616,0.0835616,0
62705,0.0702247,0.0702247,0
62733,0.1550434,4.31e-05,0
62895,0.0499376,0.0499376,0
62900,0.1425665,-1.6e-06,0
62902,0.1005038,0.1005038,0
63277,0.475191,0.6129564,0
63305,0.0672103,0.0672103,0
63419,0.1282921,6.36e-05,0
63423,0.1698416,0.0001105,0
63448,0.0998752,5.8e-06,0
63491,0.261712,0.261712,0
63540,0.0631698,5.4e-06,0
63688,0.4225771,0.9889034,0
63695,0.0740695,3.4e-06,0
63703,0.0808716,4.3e-06,0
63722,0.0704645,-7e-07,0
63744,0.2532525,0.2532525,0
64048,0.3450328,0.7618505,0
64112,0.0499376,1.6e-06,0
64194,0.067548,0.067548,0
64241,0.0761111,1e-06,0
64328,0.0690889,1.29e-05,0
64400,0.0631666,-1.7e-05,0
64422,0.1295319,0.1295319,0
64509,0.1116639,0.1116639,0
64539,0.1563295,1.36e-05,0
64628,0.080522,-7.6e-06,0
64798,0.2073903,0.2543505,0
65054,0.2228125,0.2228125,0
65134,0.076676,0.076676,0
65271,0.1188457,0.0070189,0
65381,0.2447044,0.088779,0
65432,0.1566891,0.5767335,0
65592,0.1889822,0.1097839,0
65601,0.1253925,-2.22e-05,0
65626,0.261712,0.261712,0
65686,0.409878,0.4454304,0
65693,0.3110855,0.4517063,0
65766,0.1291561,-1.9e-06,0
65830,0.1650374,9.51e-05,0
65890,0.0824786,0.0824786,0
65909,0.3409972,0.6492295,0
65945,0.0835616,-4.4e-06,0
65951,0.1587768,2.86e-05,0
65957,0.1116639,0.0192763,0
65977,0.0631666,0.0631666,0
65983,0.1429996,0.1429996,0
66140,0.133038,0.133038,0
66161,0.0626429,5.7e-06,0
66304,0.2409658,0.0901845,0
66315,0.07719,4e-06,0
66461,0.1819686,0.1819686,0
66543,0.0828011,-5e-07,0
66571,0.1179096,-3.9e-06,0
66670,0.265165,0.265165,0
66677,0.313625,0.3423725,0
66725,0.0631666,0.0631666,0
66777,0.094585,-5.9e-06,0
66801,0.32323,0.0952365,0
66864,0.3829708,0.5718783,0
66883,0.2519763,0.4852405,0
66970,0.3572948,0.6527462,0
67071,0.0723338,4.7e-06,0
67123,0.0824786,0.0824786,0
67133,0.2228125,0.2228125,0
67357,0.1753255,-0.0022537,0
67465,0.2318694,-0.0003801,0
67512,0.5773503,0.8515218,0
67709,0.0669983,9.3e-06,0
67903,0.169701,-2.08e-05,0
67911,0.10475,0.10475,0
68022,0.0499376,2.41e-05,0
68034,0.1263333,0.1263333,0
68039,0.0641941,0.0208725,0
68046,0.2236068,-0.0001191,0
68047,0.2896048,0.0034073,0
68071,0.1185738,2.21e-05,0
68092,0.1906172,-0.0272671,0
68104,0.2192645,0.0099551,0
68105,0.1268298,0.0080483,0
68285,0.0893311,0.0893311,0
68321,0.135845,0.135845,0
68455,0.1192393,-5.19e-05,0
68480,0.059087,0.059087,0
68491,0.1972575,0.0247953,0
68626,0.186339,0.2685485,0
68639,0.0914396,-6.8e-06,0
68732,0.0937958,-5.8e-06,0
68738,0.0547039,2.14e-05,0
68795,0.0740695,1.1e-06,0
68834,0.0706225,0.0706225,0
68855,0.0723338,5.2e-06,0
68874,0.1138753,-5.8e-06,0
68912,0.1829557,0.1276448,0
68924,0.0937958,-2.9e-06,0
69008,0.2245444,-0.057037,0
69031,0.1094078,-0.0026615,0
69159,0.2300895,0.2132061,0
69244,0.0995448,0.5400387,0
69277,0.766965,1.4096956,0
69356,0.0833556,0.0833556,0
69382,0.1083061,8e-07,0
69385,0.1929207,0.0003307,0
69397,0.1728496,-0.0013627,0
69403,0.0499376,0.0499376,0
69480,0.0499376,-4.7e-06,0
69896,0.1001671,-5.9e-06,0
69904,0.1045677,9.74e-05,0
70105,0.1186782,0.1186782,0
70203,0.09475,-7.1e-06,0
70207,0.2338536,0.2338536,0
70230,0.1575634,-6.94e-05,0
70244,0.1883109,0.1883109,0
70246,0.1783921,-2.58e-05,0
70274,0.172989,0.0020824,0
70390,0.0828011,4.1e-06,0
70449,0.0749111,8.9e-05,0
70523,0.1299946,1.21e-05,0
70530,0.1680054,-8.2e-06,0
70640,0.5452498,1.2345153,0
70669,0.1256893,0.0004098,0
70725,0.1113076,0.1113076,0
70786,0.25,0.2331078,0
70822,0.0676621,-2.6e-06,0
70901,0.2,0.4068427,0
71001,0.1608169,-2.18e-05,0
71206,0.0547039,8e-07,0
71297,0.1257665,-0.0028451,0
71437,0.1712469,8.9e-06,0
71455,0.3634219,0.5761495,0
71512,0.2222222,0.0205873,0
71580,0.1266263,0.1266263,0
71586,0.1449428,3.8e-06,0
71694,0.1023417,1.2e-05,0
71748,0.1799685,-5.8e-06,0
71773,0.0772667,-0.000152,0
71809,0.0571849,2e-06,0
71822,0.1558573,6.2e-06,0
71902,0.2424708,0.2424708,0
72085,0.0714286,-0.5606618,0
72094,0.0547039,0.0547039,0
72098,0.1835177,1.64e-05,0
72152,0.2922365,0.1174243,0
72198,0.0824786,0.0824786,0
72291,0.06689,0.06689,0
72314,0.0547039,2.1e-06,0
72445,0.059087,-1.2e-06,0
72497,0.091747,0.091747,0
72548,0.0547039,-3.8e-06,0
72644,0.0893311,0.0893311,0
72796,0.06689,0.06689,0
72877,0.0547039,1e-06,0
72884,0.103578,0.103578,0
72891,0.0499376,-1.2e-06,0
73039,0.2454403,0.3992323,0
73146,0.16265,0.0306332,0
73151,0.0864945,-3.2e-06,0
73196,0.4537426,0.8981606,0
73233,0.0499376,-2.5e-06,0
73392,0.1168811,0.1168811,0
73472,0.0706225,0.0706225,0
73642,0.1083061,8.5e-06,0
73670,0.2724878,0.2505692,0
73704,0.0797769,2.5e-05,0
73764,0.1883109,0.1883109,0
73766,0.2581989,0.3089833,0
73775,0.07719,-1.45e-05,0
73785,0.2731792,0.1405795,0
73808,0.1807754,0.4441437,0
73825,0.3223292,0.7331235,0
73831,0.1993366,0.1993366,0
73852,0.1939959,-0.0133897,0
74046,0.1248916,-8.81e-05,0
74151,0.0856235,3.8e-06,0
74307,0.10475,0.10475,0
74331,0.1049109,-7.6e-06,0
74379,0.5619515,1.1461411,0
74424,0.16265,-0.0003886,0
74430,0.0706225,0.0706225,0
74491,0.2898855,0.4769593,0
74601,0.0516949,0.0516949,0
74617,0.1091631,-1.1e-06,0
74693,0.1686869,0.0002333,0
74712,0.0696545,-5e-07,0
75053,0.1425665,4.4e-06,0
75102,0.0740695,1.6e-06,0
75276,0.2057378,0.1509516,0
75325,0.3015113,0.2987791,0
75331,0.2803486,0.3474407,0
75348,0.0676621,-4e-07,0
75353,0.6055301,0.239842,0
75362,0.091747,0.091747,0
75407,0.3086067,0.9720755,0
75585,0.5443311,0.6384246,0
75707,0.1412449,-3e-06,0
75741,0.0835616,5e-07,0
75813,0.0864945,0.0864945,0
75818,0.1696378,0.002379,0
75891,0.2309401,0.2469962,0
76062,0.2062842,0.2062842,0
76089,0.1085565,0.1085565,0
76109,0.059087,6.83e-05,0
76136,0.0893311,-3.3e-06,0
76236,0.0547039,0.0547039,0
76244,0.0704645,-2.2e-06,0
76258,0.2246793,-0.0111804,0
76283,0.1228848,0.1228848,0
76397,0.1243437,0.002847,0
76415,0.113258,0.113258,0
76571,0.1781742,0.3456798,0
76575,0.2284161,0.2450883,0
76595,0.0547039,-3.8e-06,0
76666,0.3023208,0.8631991,0
76701,0.0938876,4.28e-05,0
76841,0.0532548,-0.5298752,0
76871,0.080522,0.080522,0
76892,0.091747,0.091747,0
76962,0.1781742,0.1972374,0
77032,0.0971286,-5.1e-06,0
77086,0.2656845,0.0537297,0
77174,0.0645228,0.0645228,0
77304,0.5619515,1.1335161,0
77309,0.169701,-1.69e-05,0
77402,0.0731077,0.0731077,0
77454,0.16265,-1.36e-05,0
77661,0.0920804,-4.8e-06,0
77729,0.0523424,0.0523424,0
77762,0.0547039,0.0547039,0
77839,0.0499376,0.1397521,0
77896,0.0704995,1.1e-06,0
77972,0.0828011,3.1e-06,0
78204,0.1543799,1.54e-05,0
78265,0.1023417,0.1023417,0
78420,0.1261423,-1.36e-05,0
78524,0.0669983,0.0669983,0
78580,0.2411972,0.0692835,0
78656,0.2078699,-0.0002596,0
78765,0.0631666,0.0631666,0
79016,0.0571849,5.8e-06,0
79036,0.2228125,0.2228125,0
79081,0.2228125,0.2228125,0
79199,0.0631666,0.0631666,0
79249,0.0891756,-8e-06,0
79370,0.0920804,0.0920804,0
79378,0.2915823,0.4813016,0
79429,0.1085565,0.1085565,0
79461,0.1753255,-0.0004963,0
79788,0.080522,-6e-07,0
79843,0.2159602,0.2159602,0
79851,0.077363,7.96e-05,0
79866,0.209274,0.913022,0
79919,0.119038,0.119038,0
80057,0.1243437,0.1088099,0
80061,0.0800855,0.0800855,0
80257,0.1256893,0.0001923,0
80301,0.1244979,0.1244979,0
80308,0.059087,2.4e-06,0
80374,0.0571849,4.3e-06,0
80375,0.1652949,0.1652949,0
80469,0.1883109,0.1883109,0
80585,0.1796053,0.0002466,0
80643,0.077363,0.077363,0
80732,0.059087,1.9e-06,0
80844,0.0547039,0.0547039,0
80897,0.059087,2.36e-05,0
80997,0.2543735,0.3095453,0
81039,0.1693769,4.46e-05,0
81048,0.0669983,0.0669983,0
81060,0.1031813,0.1031813,0
81106,0.0864945,0.0864945,0
81183,0.0709476,0.0709476,0
81246,0.0631666,4.6e-06,0
81275,0.0499376,0.0499376,0
81296,0.1516196,0.7732955,0
81309,0.2098877,0.0002571,0
81356,0.3015113,0.558571,0
81373,0.0895383,0.0895383,0
81385,0.0848466,5.4e-06,0
81435,0.3096618,0.3096618,0
81501,0.1311652,0.3471077,0
81576,0.0864945,-3.1e-06,0
81728,0.0699797,-2.7e-06,0
81783,0.1116639,0.1116639,0
81786,0.1399423,-2.36e-05,0
81817,0.1233253,2.2e-06,0
81855,0.0547039,-3.1e-06,0
81884,0.225877,0.1045073,0
81889,0.0499376,2.1e-06,0
81997,0.0740695,-2.7e-06,0
82000,0.0973463,0.0001984,0
82154,0.3360108,0.8103583,0
82327,0.0499376,0.0499376,0
82371,0.080522,0.080522,0
82532,0.0499376,-1.2e-06,0
82577,0.0740695,0.0740695,0
82741,0.1226791,-1.78e-05,0
82742,0.1376685,-8.1e-06,0
82874,0.1131646,0.6561496,0
82877,0.1883109,0.1883109,0
82879,0.1924501,0.1167066,0
82934,0.1558573,-2.8e-06,0
82981,0.0706225,0.0706225,0
83041,0.1997505,-0.004559,0
83160,0.1036952,0.0166317,0
83236,0.077363,8e-07,0
83254,0.0547039,-8e-07,0
83293,0.1883109,0.1883109,0
83384,0.1075829,0.0067603,0
83442,0.0625699,0.0625699,0
83486,0.2222222,4.81e-05,0
83491,0.0706225,8.7e-06,0
83504,0.0864945,0.0864945,0
83507,0.0638096,4.86e-05,0
83566,0.0531344,0.0531344,0
83646,0.0920804,-4.34e-05,0
83714,0.0631666,-4.7e-06,0
83802,0.1714986,7.51e-05,0
83833,0.100772,0.100772,0
83836,0.2795085,0.2795085,0
83935,0.420084,0.8638853,0
83997,0.0834161,5.9e-06,0
84009,0.1111111,0.0102659,0
84015,0.1924501,0.125559,0
84062,0.1149783,-0.0220809,0
84064,0.094538,-2.9e-06,0
84068,0.0740695,2e-07,0
84158,0.1005038,0.1005038,0
84193,0.0547039,0.0547039,0
84246,0.07719,2.1e-06,0
84293,0.1243437,1.03e-05,0
84345,0.0864945,-4.4e-06,0
84367,0.1883109,0.1883109,0
84397,0.0547039,0.0547039,0
84483,0.076676,0.076676,0
84536,0.2421797,0.0053487,0
84540,0.1883109,0.1883109,0
84550,0.0925631,1.17e-05,0
84581,0.1106341,2.69e-05,0
84602,0.1767767,1e-05,0
84678,0.2358193,-0.0067002,0
84730,0.2459347,-0.0006642,0
84750,0.1005038,0.1005038,0
84840,0.1819686,0.1819686,0
84872,0.0955274,0.0955274,0
84880,0.1272938,0.1910489,0
84892,0.1245836,0.62143,0
84905,0.3692745,0.9941189,0
84932,0.5222329,0.998251,0
84998,0.077363,0.077363,0
85114,0.1404219,0.1404219,0
85120,0.1531058,0.2499554,0
85168,0.1529006,9.3e-06,0
85199,0.0699797,-2.7e-06,0
85201,0.0669983,6.7e-06,0
85239,0.150471,0.8470455,0
85246,0.091747,0.091747,0
85332,0.0935467,0.0153254,0
85337,0.2132007,-0.0033408,0
85454,0.059087,1.59e-05,0
85475,0.0827291,0.0827291,0
85493,0.0989541,2.5e-06,0
85505,0.3651484,0.6646055,0
85542,0.0628695,0.0628695,0
85693,0.3040345,0.7237352,0
85777,0.4034733,0.6101539,0
85805,0.0631666,0.0631666,0
85830,0.059087,2e-07,0
85846,0.2992528,0.3686849,0
85848,0.1030844,0.1030844,0
85853,0.1005038,0.1005038,0
85979,0.0699797,-5.5e-06,0
85983,0.3651484,0.455881,0
86017,0.1639565,0.0001725,0
86027,0.0833747,6e-07,0
86299,0.0835616,0.0835616,0
86400,0.0856968,-6.3e-06,0
86417,0.1446392,-0.0020344,0
86444,0.2103516,0.0399855,0
86593,0.0547039,-6.75e-05,0
86757,0.0669983,0.0669983,0
86811,0.1683451,-5.61e-05,0
86963,0.0864945,-1.29e-05,0
86980,0.2474358,0.3291152,0
87252,0.4016097,0.4837419,0
87365,0.080522,3.9e-06,0
87408,0.0619324,0.0619324,0
87460,0.0835616,3.8e-06,0
87493,0.2051127,0.0005729,0
87601,0.1605403,0.6009163,0
87744,0.1179096,3e-06,0
87756,0.0833747,-2.4e-06,0
87900,0.094538,6.3e-06,0
87908,0.1883109,0.1883109,0
87939,0.0547039,1.9e-06,0
87948,0.0856235,-8e-07,0
88015,0.0989541,1.63e-05,0
88061,0.241523,0.0246785,0
88138,0.059087,-5.4e-06,0
88268,0.0893311,-5.76e-05,0
88336,0.2804491,0.2801007,0
88446,0.1300054,0.1300054,0
88463,0.0833747,2.9e-06,0
88494,0.1583781,-3.06e-05,0
88600,0.059087,0.059087,0
88633,0.1192393,1.49e-05,0
88682,0.1085007,-5.7e-06,0
88746,0.1558573,0.0001097,0
88930,0.0740695,-7.99e-05,0
89060,0.115663,-6.1e-06,0
89077,0.0499376,5.7e-06,0
89156,0.0740695,0.0740695,0
89157,0.0631666,0.0631666,0
89177,0.0973463,-0.0001322,0
89234,0.0864945,0.0864945,0
89308,0.1825742,0.0004816,0
89332,0.0499376,0.0499376,0
89347,0.1223217,2.5e-06,0
89646,0.1514683,-0.2564914,0
89656,0.2978417,0.699514,0
89692,0.2556104,0.3275641,0
89707,0.1257665,0.0004228,0
89851,0.4662524,0.8888341,0
89924,0.2085144,-0.0001124,0
89971,0.0499376,2.8e-06,0
90075,0.0706225,9e-06,0
90114,0.0631666,0.0631666,0
90186,0.080522,5.5e-06,0
90193,0.0547039,1.2e-06,0
90304,0.080522,0.0013808,0
90338,0.0547039,0.0547039,0
90409,0.1171941,1.3e-06,0
90445,0.1530077,5.49e-05,0
90486,0.0973463,0.0973463,0
90574,0.0885181,-5.9e-06,0
90577,0.0843996,0.0843996,0
90614,0.1277753,0.1277753,0
90698,0.0800855,0.0800855,0
90823,0.059087,0.059087,0
90865,0.1434157,-3.16e-05,0
90919,0.0669983,-2.7e-06,0
90927,0.0499376,0.0499376,0
90940,0.077363,0.077363,0
90959,0.0706225,0.0706225,0
90997,0.0864945,0.0864945,0
91011,0.059087,-3.2e-06,0
91043,0.0872041,0.0872041,0
91150,0.0499376,0.0499376,0
91158,0.3049971,0.6303697,0
91237,0.1634918,0.0001176,0
91318,0.1136206,-2.6e-06,0
91363,0.0501759,0.0501759,0
91374,0.1558573,6.3e-05,0
91381,0.1378819,0.000104,0
91429,0.220863,1.75e-05,0
91516,0.1982629,-0.0022042,0
91588,0.1202657,-1.47e-05,0
91594,0.059087,0.059087,0
91622,0.2236068,1.56e-05,0
91650,0.0888757,1.43e-05,0
91694,0.0800855,0.0800855,0
91762,0.1339967,-3.07e-05,0
91796,0.1116639,3.78e-05,0
91891,0.2540002,-0.0002309,0
92059,0.076676,0.076676,0
92211,0.4644204,0.7687348,0
92264,0.1841149,0.5615028,0
92293,0.0852684,0.0852684,0
92377,0.1051592,3.9e-06,0
92392,0.0669983,0.0669983,0
92399,0.4399413,1.05378,0
92487,0.1799685,0.1799685,0
92538,0.0547039,0.2783395,0
92645,0.1539373,8.97e-05,0
92786,0.09759,0.09759,0
92820,0.0779918,0.0330552,0
92821,0.2228125,0.2228125,0
93041,0.1369918,0.4117754,0
93335,0.1155934,0.1155934,0
93433,0.260133,0.0027212,0
93486,0.0834161,2e-07,0
93525,0.1026879,-1.65e-05,0
93570,0.0782301,4e-06,0
93579,0.0706225,0.0706225,0
93599,0.0893311,-0.0005129,0
93620,0.0631666,9.1e-06,0
93736,0.1402574,0.1402574,0
93765,0.0706225,0.0706225,0
93803,0.261712,0.261712,0
93808,0.0809062,0.0809062,0
93949,0.5773503,1.1330824,0
93999,0.0702247,0.0702247,0
94092,0.1756821,-2.39e-05,0
94097,0.1863888,0.1863888,0
94151,0.0669983,2e-07,0
94234,0.1223217,-9.2e-06,0
94252,0.1226479,9e-06,0
94375,0.059087,1.1e-06,0
94452,0.1464504,0.4278693,0
94489,0.0628695,0.0628695,0
94490,0.3103164,0.5305766,0
94493,0.091747,0.091747,0
94626,0.1226791,1.8e-05,0
94710,0.2103516,1.77e-05,0
94771,0.1572095,-4.8e-05,0
94786,0.2566481,0.0755063,0
94916,0.0920804,3e-06,0
94945,0.2702475,0.117833,0
95035,0.0631666,-3.7e-06,0
95054,0.0706225,-4.9e-06,0
95064,0.091747,0.091747,0
95071,0.09475,-6.9e-06,0
95074,0.1059431,0.1059431,0
95184,0.0631666,-2.1e-06,0
95206,0.077363,0.077363,0
95211,0.225877,0.008684,0
95266,0.1819686,0.1819686,0
95346,0.1085565,0.1085565,0
95375,0.1170985,-5.5e-06,0
95565,0.1873955,3.09e-05,0
95760,0.09475,0.0004492,0
95778,0.0835616,0.0835616,0
95903,0.1124199,0.2024052,0
95911,0.1883109,0.1883109,0
95991,0.0706225,0.0706225,0
95996,0.0973463,-1.16e-05,0
96073,0.16403,0.4519455,0
96090,0.1828792,0.0002239,0
96146,0.0499376,1.7e-06,0
96216,0.059087,-2e-07,0
96280,0.0586009,-0.0007175,0
96295,0.3179994,0.7536511,0
96395,0.0782606,0.0533563,0
96498,0.0631666,-2.1e-06,0
96515,0.2030692,0.7528387,0
96534,0.0706225,0.0033193,0
96567,0.1109157,-5.6e-06,0
96722,0.1786474,0.0405153,0
96784,0.1819686,0.1819686,0
96823,0.0740695,-1.17e-05,0
96906,0.1781742,0.1493371,0
96925,0.1805627,0.1805627,0
96981,0.16265,0.1028936,0
96992,0.0499376,0.0499376,0
97010,0.0782301,6e-07,0
97150,0.059087,-3e-06,0
97181,0.091747,0.091747,0
97311,0.2228125,0.2228125,0
97452,0.2540002,0.4333235,0
97473,0.2347725,0.2347725,0
97594,0.1883109,0.1883109,0
97907,0.1160518,0.1160518,0
97976,0.0864945,-7e-07,0
97978,0.1135924,0.0110945,0
98024,0.2467176,0.0114051,0
98084,0.0731077,0.0731077,0
98101,0.1297186,-1.21e-05,0
98126,0.0741249,-1.92e-05,0
98210,0.0631666,0.0631666,0
98394,0.0731077,0.0731077,0
98451,0.1092174,7.9e-06,0
98572,0.0687127,-3.1e-06,0
98671,0.0499376,0.0499376,0
98742,0.326164,0.4321582,0
98766,0.2381822,-0.0158066,0
98808,0.118174,0.118174,0
98823,0.0989541,2.98e-05,0
98895,0.1262109,0.1262109,0
98913,0.1321225,1.67e-05,0
98984,0.7844645,1.3273124,0
98994,0.2062842,0.2062842,0
99036,0.0631666,-1.6e-06,0
99104,0.1270001,-1.05e-05,0
99211,0.0938876,-3.9e-06,0
99332,0.1625851,2.14e-05,0
99385,0.2228125,0.2228125,0
99394,0.1026879,0.0002016,0
99435,0.1149783,0.0015451,0
99556,0.2003342,-0.0025877,0
99592,0.100772,0.100772,0
99643,0.0631666,7.4e-06,0
99667,0.0872595,-0.3610489,0
99673,0.10727,0.10727,0
99737,0.1160518,0.1160518,0
99816,0.1686088,-4.42e-05,0
99833,0.1154701,0.1154701,0
99930,0.2062842,0.2062842,0
99943,0.0940721,0.0940721,0
99964,0.2199707,0.3505587,0
100012,0.0499376,0.0499376,0
100072,0.0547039,1.9e-06,0
100151,0.0893311,-7.1e-06,0
100221,0.4472136,0.577951,0
100407,0.0856095,0.0032842,0
100522,0.059087,0.059087,0
100648,0.2311868,0.2311868,0
100716,0.1819686,0.1819686,0
100814,0.1878673,-2.08e-05,0
100816,0.1686088,0.1686088,0
100941,0.1883109,0.1883109,0
101052,0.0893311,-2.7e-06,0
101135,0.1007585,0.6503127,0
101259,0.2786932,0.1029185,0
101282,0.0856968,4e-07,0
101349,0.0746245,7.17e-05,0
101353,0.0528812,0.0528812,0
101383,0.0834161,3.1e-06,0
101653,0.1976424,0.1976424,0
101673,0.2862992,0.3206311,0
101675,0.076676,0.076676,0
101916,0.1982629,0.0001508,0
101956,0.080522,5.2e-06,0
101966,0.0499376,-8.5e-06,0
101977,0.1223217,-6e-07,0
102005,0.091747,0.091747,0
102013,0.1714986,-1.63e-05,0
102025,0.0669983,-7.2e-06,0
102030,0.1297186,-6.3e-06,0
102140,0.1321225,0.0070859,0
102154,0.1538048,0.1552688,0
102234,0.2165063,0.2165063,0
102317,0.1084362,0.1084362,0
102376,0.0631666,0.0631666,0
102395,0.2236068,0.0120526,0
102411,0.0653895,0.0653895,0
102449,0.0704995,-4e-06,0
102456,0.2029199,0.0004844,0
102501,0.0631666,-3.25e-05,0
102548,0.1116639,0.1116639,0
102633,0.076676,0.076676,0
102691,0.1534432,8e-07,0
102778,0.3108676,0.5434334,0
102849,0.0740695,8e-07,0
102915,0.170664,0.0042834,0
102922,0.1800526,0.5278779,0
102947,0.0499376,0.0499376,0
103267,0.0835616,3.6e-06,0
103335,0.1732507,-1.67e-05,0
103344,0.0886659,5.7e-06,0
103370,0.0973585,-4.7e-06,0
103373,0.2103516,0.0102023,0
103439,0.0499376,8.8e-06,0
103463,0.0835616,1.5e-06,0
103475,0.0499376,-2.67e-05,0
103480,0.0973463,-0.0003309,0
103482,0.09475,4e-07,0
103602,0.2062842,0.2062842,0
103632,0.1005038,0.1005038,0
103679,0.059087,0.059087,0
103701,0.1883109,0.1883109,0
103748,0.16265,0.0948316,0
103815,0.5773503,1.0308963,0
103834,0.0631666,0.0631666,0
103835,0.0782301,2.4e-06,0
103959,0.0833556,0.0833556,0
103970,0.2338536,0.2338536,0
104079,0.0973463,0.0973463,0
104193,0.3600411,0.4767487,0
104365,0.0702247,0.0702247,0
104477,0.0704995,6.7e-06,0
104480,0.1883109,0.1883109,0
104649,0.0920804,3.8e-06,0
104685,0.0547039,0.0547039,0
104747,0.0547039,-5.33e-05,0
104848,0.0547039,0.0547039,0
104965,0.0740695,6e-06,0
